image,elevation,azimuth
SMIR.Body.025Y.M.CT.57697_120_330.png,120,330
SMIR.Body.025Y.M.CT.57697_120_340.png,120,340
SMIR.Body.025Y.M.CT.57697_120_350.png,120,350
SMIR.Body.025Y.M.CT.57697_130_0.png,130,0
SMIR.Body.025Y.M.CT.57697_130_10.png,130,10
SMIR.Body.025Y.M.CT.57697_130_20.png,130,20
SMIR.Body.025Y.M.CT.57697_130_30.png,130,30
SMIR.Body.025Y.M.CT.57697_130_40.png,130,40
SMIR.Body.025Y.M.CT.57697_130_50.png,130,50
SMIR.Body.025Y.M.CT.57697_130_60.png,130,60
SMIR.Body.025Y.M.CT.57697_130_70.png,130,70
SMIR.Body.025Y.M.CT.57697_130_80.png,130,80
SMIR.Body.025Y.M.CT.57697_130_90.png,130,90
SMIR.Body.025Y.M.CT.57697_130_100.png,130,100
SMIR.Body.025Y.M.CT.57697_130_110.png,130,110
SMIR.Body.025Y.M.CT.57697_130_120.png,130,120
SMIR.Body.025Y.M.CT.57697_130_130.png,130,130
SMIR.Body.025Y.M.CT.57697_130_140.png,130,140
SMIR.Body.025Y.M.CT.57697_130_150.png,130,150
SMIR.Body.025Y.M.CT.57697_130_160.png,130,160
SMIR.Body.025Y.M.CT.57697_130_170.png,130,170
SMIR.Body.025Y.M.CT.57697_130_180.png,130,180
SMIR.Body.025Y.M.CT.57697_130_190.png,130,190
SMIR.Body.025Y.M.CT.57697_130_200.png,130,200
SMIR.Body.025Y.M.CT.57697_130_210.png,130,210
SMIR.Body.025Y.M.CT.57697_130_220.png,130,220
SMIR.Body.025Y.M.CT.57697_130_230.png,130,230
SMIR.Body.025Y.M.CT.57697_130_240.png,130,240
SMIR.Body.025Y.M.CT.57697_130_250.png,130,250
SMIR.Body.025Y.M.CT.57697_130_260.png,130,260
SMIR.Body.025Y.M.CT.57697_130_270.png,130,270
SMIR.Body.025Y.M.CT.57697_130_280.png,130,280
SMIR.Body.025Y.M.CT.57697_130_290.png,130,290
SMIR.Body.025Y.M.CT.57697_130_300.png,130,300
SMIR.Body.025Y.M.CT.57697_130_310.png,130,310
SMIR.Body.025Y.M.CT.57697_130_320.png,130,320
SMIR.Body.025Y.M.CT.57697_130_330.png,130,330
SMIR.Body.025Y.M.CT.57697_130_340.png,130,340
SMIR.Body.025Y.M.CT.57697_130_350.png,130,350
SMIR.Body.025Y.M.CT.57697_140_0.png,140,0
SMIR.Body.025Y.M.CT.57697_140_10.png,140,10
SMIR.Body.025Y.M.CT.57697_140_20.png,140,20
SMIR.Body.025Y.M.CT.57697_140_30.png,140,30
SMIR.Body.025Y.M.CT.57697_140_40.png,140,40
SMIR.Body.025Y.M.CT.57697_140_50.png,140,50
SMIR.Body.025Y.M.CT.57697_140_60.png,140,60
SMIR.Body.025Y.M.CT.57697_140_70.png,140,70
SMIR.Body.025Y.M.CT.57697_140_80.png,140,80
SMIR.Body.025Y.M.CT.57697_140_90.png,140,90
SMIR.Body.025Y.M.CT.57697_140_100.png,140,100
SMIR.Body.025Y.M.CT.57697_140_110.png,140,110
SMIR.Body.025Y.M.CT.57697_140_120.png,140,120
SMIR.Body.025Y.M.CT.57697_140_130.png,140,130
SMIR.Body.025Y.M.CT.57697_140_140.png,140,140
SMIR.Body.025Y.M.CT.57697_140_150.png,140,150
SMIR.Body.025Y.M.CT.57697_140_160.png,140,160
SMIR.Body.025Y.M.CT.57697_140_170.png,140,170
SMIR.Body.025Y.M.CT.57697_140_180.png,140,180
SMIR.Body.025Y.M.CT.57697_140_190.png,140,190
SMIR.Body.025Y.M.CT.57697_140_200.png,140,200
SMIR.Body.025Y.M.CT.57697_140_210.png,140,210
SMIR.Body.025Y.M.CT.57697_140_220.png,140,220
SMIR.Body.025Y.M.CT.57697_140_230.png,140,230
SMIR.Body.025Y.M.CT.57697_140_240.png,140,240
SMIR.Body.025Y.M.CT.57697_140_250.png,140,250
SMIR.Body.025Y.M.CT.57697_140_260.png,140,260
SMIR.Body.025Y.M.CT.57697_140_270.png,140,270
SMIR.Body.025Y.M.CT.57697_140_280.png,140,280
SMIR.Body.025Y.M.CT.57697_140_290.png,140,290
SMIR.Body.025Y.M.CT.57697_140_300.png,140,300
SMIR.Body.025Y.M.CT.57697_140_310.png,140,310
SMIR.Body.025Y.M.CT.57697_140_320.png,140,320
SMIR.Body.025Y.M.CT.57697_140_330.png,140,330
SMIR.Body.025Y.M.CT.57697_140_340.png,140,340
SMIR.Body.025Y.M.CT.57697_140_350.png,140,350
SMIR.Body.025Y.M.CT.57697_150_0.png,150,0
SMIR.Body.025Y.M.CT.57697_150_10.png,150,10
SMIR.Body.025Y.M.CT.57697_150_20.png,150,20
SMIR.Body.025Y.M.CT.57697_150_30.png,150,30
SMIR.Body.025Y.M.CT.57697_150_40.png,150,40
SMIR.Body.025Y.M.CT.57697_150_50.png,150,50
SMIR.Body.025Y.M.CT.57697_150_60.png,150,60
SMIR.Body.025Y.M.CT.57697_150_70.png,150,70
SMIR.Body.025Y.M.CT.57697_150_80.png,150,80
SMIR.Body.025Y.M.CT.57697_150_90.png,150,90
SMIR.Body.025Y.M.CT.57697_150_100.png,150,100
SMIR.Body.025Y.M.CT.57697_150_110.png,150,110
SMIR.Body.025Y.M.CT.57697_150_120.png,150,120
SMIR.Body.025Y.M.CT.57697_150_130.png,150,130
SMIR.Body.025Y.M.CT.57697_150_140.png,150,140
SMIR.Body.025Y.M.CT.57697_150_150.png,150,150
SMIR.Body.025Y.M.CT.57697_150_160.png,150,160
SMIR.Body.025Y.M.CT.57697_150_170.png,150,170
SMIR.Body.025Y.M.CT.57697_150_180.png,150,180
SMIR.Body.025Y.M.CT.57697_150_190.png,150,190
SMIR.Body.025Y.M.CT.57697_150_200.png,150,200
SMIR.Body.025Y.M.CT.57697_150_210.png,150,210
SMIR.Body.025Y.M.CT.57697_150_220.png,150,220
SMIR.Body.025Y.M.CT.57697_150_230.png,150,230
SMIR.Body.025Y.M.CT.57697_150_240.png,150,240
SMIR.Body.025Y.M.CT.57697_150_250.png,150,250
SMIR.Body.025Y.M.CT.57697_150_260.png,150,260
SMIR.Body.025Y.M.CT.57697_150_270.png,150,270
SMIR.Body.025Y.M.CT.57697_150_280.png,150,280
SMIR.Body.025Y.M.CT.57697_150_290.png,150,290
SMIR.Body.025Y.M.CT.57697_150_300.png,150,300
SMIR.Body.025Y.M.CT.57697_150_310.png,150,310
SMIR.Body.025Y.M.CT.57697_150_320.png,150,320
SMIR.Body.025Y.M.CT.57697_150_330.png,150,330
SMIR.Body.025Y.M.CT.57697_150_340.png,150,340
SMIR.Body.025Y.M.CT.57697_150_350.png,150,350
SMIR.Body.025Y.M.CT.57697_160_0.png,160,0
SMIR.Body.025Y.M.CT.57697_160_10.png,160,10
SMIR.Body.025Y.M.CT.57697_160_20.png,160,20
SMIR.Body.025Y.M.CT.57697_160_30.png,160,30
SMIR.Body.025Y.M.CT.57697_160_40.png,160,40
SMIR.Body.025Y.M.CT.57697_160_50.png,160,50
SMIR.Body.025Y.M.CT.57697_160_60.png,160,60
SMIR.Body.025Y.M.CT.57697_160_70.png,160,70
SMIR.Body.025Y.M.CT.57697_160_80.png,160,80
SMIR.Body.025Y.M.CT.57697_160_90.png,160,90
SMIR.Body.025Y.M.CT.57697_160_100.png,160,100
SMIR.Body.025Y.M.CT.57697_160_110.png,160,110
SMIR.Body.025Y.M.CT.57697_160_120.png,160,120
SMIR.Body.025Y.M.CT.57697_160_130.png,160,130
SMIR.Body.025Y.M.CT.57697_160_140.png,160,140
SMIR.Body.025Y.M.CT.57697_160_150.png,160,150
SMIR.Body.025Y.M.CT.57697_160_160.png,160,160
SMIR.Body.025Y.M.CT.57697_160_170.png,160,170
SMIR.Body.025Y.M.CT.57697_160_180.png,160,180
SMIR.Body.025Y.M.CT.57697_160_190.png,160,190
SMIR.Body.025Y.M.CT.57697_160_200.png,160,200
SMIR.Body.025Y.M.CT.57697_160_210.png,160,210
SMIR.Body.025Y.M.CT.57697_160_220.png,160,220
SMIR.Body.025Y.M.CT.57697_160_230.png,160,230
SMIR.Body.025Y.M.CT.57697_160_240.png,160,240
SMIR.Body.025Y.M.CT.57697_160_250.png,160,250
SMIR.Body.025Y.M.CT.57697_160_260.png,160,260
SMIR.Body.025Y.M.CT.57697_160_270.png,160,270
SMIR.Body.025Y.M.CT.57697_160_280.png,160,280
SMIR.Body.025Y.M.CT.57697_160_290.png,160,290
SMIR.Body.025Y.M.CT.57697_160_300.png,160,300
SMIR.Body.025Y.M.CT.57697_160_310.png,160,310
SMIR.Body.025Y.M.CT.57697_160_320.png,160,320
SMIR.Body.025Y.M.CT.57697_160_330.png,160,330
SMIR.Body.025Y.M.CT.57697_160_340.png,160,340
SMIR.Body.025Y.M.CT.57697_160_350.png,160,350
SMIR.Body.025Y.M.CT.57697_170_0.png,170,0
SMIR.Body.025Y.M.CT.57697_170_10.png,170,10
SMIR.Body.025Y.M.CT.57697_170_20.png,170,20
SMIR.Body.025Y.M.CT.57697_170_30.png,170,30
SMIR.Body.025Y.M.CT.57697_170_40.png,170,40
SMIR.Body.025Y.M.CT.57697_170_50.png,170,50
SMIR.Body.025Y.M.CT.57697_170_60.png,170,60
SMIR.Body.025Y.M.CT.57697_170_70.png,170,70
SMIR.Body.025Y.M.CT.57697_170_80.png,170,80
SMIR.Body.025Y.M.CT.57697_170_90.png,170,90
SMIR.Body.025Y.M.CT.57697_170_100.png,170,100
SMIR.Body.025Y.M.CT.57697_170_110.png,170,110
SMIR.Body.025Y.M.CT.57697_170_120.png,170,120
SMIR.Body.025Y.M.CT.57697_170_130.png,170,130
SMIR.Body.025Y.M.CT.57697_170_140.png,170,140
SMIR.Body.025Y.M.CT.57697_170_150.png,170,150
SMIR.Body.025Y.M.CT.57697_170_160.png,170,160
SMIR.Body.025Y.M.CT.57697_170_170.png,170,170
SMIR.Body.025Y.M.CT.57697_170_180.png,170,180
SMIR.Body.025Y.M.CT.57697_170_190.png,170,190
SMIR.Body.025Y.M.CT.57697_170_200.png,170,200
SMIR.Body.025Y.M.CT.57697_170_210.png,170,210
SMIR.Body.025Y.M.CT.57697_170_220.png,170,220
SMIR.Body.025Y.M.CT.57697_170_230.png,170,230
SMIR.Body.025Y.M.CT.57697_170_240.png,170,240
SMIR.Body.025Y.M.CT.57697_170_250.png,170,250
SMIR.Body.025Y.M.CT.57697_170_260.png,170,260
SMIR.Body.025Y.M.CT.57697_170_270.png,170,270
SMIR.Body.025Y.M.CT.57697_170_280.png,170,280
SMIR.Body.025Y.M.CT.57697_170_290.png,170,290
SMIR.Body.025Y.M.CT.57697_170_300.png,170,300
SMIR.Body.025Y.M.CT.57697_170_310.png,170,310
SMIR.Body.025Y.M.CT.57697_170_320.png,170,320
SMIR.Body.025Y.M.CT.57697_170_330.png,170,330
SMIR.Body.025Y.M.CT.57697_170_340.png,170,340
SMIR.Body.025Y.M.CT.57697_170_350.png,170,350
SMIR.Body.033Y.M.CT.57766_0_0.png,0,0
SMIR.Body.033Y.M.CT.57766_0_10.png,0,10
SMIR.Body.033Y.M.CT.57766_0_20.png,0,20
SMIR.Body.033Y.M.CT.57766_0_30.png,0,30
SMIR.Body.033Y.M.CT.57766_0_40.png,0,40
SMIR.Body.033Y.M.CT.57766_0_50.png,0,50
SMIR.Body.033Y.M.CT.57766_0_60.png,0,60
SMIR.Body.033Y.M.CT.57766_0_70.png,0,70
SMIR.Body.033Y.M.CT.57766_0_80.png,0,80
SMIR.Body.033Y.M.CT.57766_0_90.png,0,90
SMIR.Body.033Y.M.CT.57766_0_100.png,0,100
SMIR.Body.033Y.M.CT.57766_0_110.png,0,110
SMIR.Body.033Y.M.CT.57766_0_120.png,0,120
SMIR.Body.033Y.M.CT.57766_0_130.png,0,130
SMIR.Body.033Y.M.CT.57766_0_140.png,0,140
SMIR.Body.033Y.M.CT.57766_0_150.png,0,150
SMIR.Body.033Y.M.CT.57766_0_160.png,0,160
SMIR.Body.033Y.M.CT.57766_0_170.png,0,170
SMIR.Body.033Y.M.CT.57766_0_180.png,0,180
SMIR.Body.033Y.M.CT.57766_0_190.png,0,190
SMIR.Body.033Y.M.CT.57766_0_200.png,0,200
SMIR.Body.033Y.M.CT.57766_0_210.png,0,210
SMIR.Body.033Y.M.CT.57766_0_220.png,0,220
SMIR.Body.033Y.M.CT.57766_0_230.png,0,230
SMIR.Body.033Y.M.CT.57766_0_240.png,0,240
SMIR.Body.033Y.M.CT.57766_0_250.png,0,250
SMIR.Body.033Y.M.CT.57766_0_260.png,0,260
SMIR.Body.033Y.M.CT.57766_0_270.png,0,270
SMIR.Body.033Y.M.CT.57766_0_280.png,0,280
SMIR.Body.033Y.M.CT.57766_0_290.png,0,290
SMIR.Body.033Y.M.CT.57766_0_300.png,0,300
SMIR.Body.033Y.M.CT.57766_0_310.png,0,310
SMIR.Body.033Y.M.CT.57766_0_320.png,0,320
SMIR.Body.033Y.M.CT.57766_0_330.png,0,330
SMIR.Body.033Y.M.CT.57766_0_340.png,0,340
SMIR.Body.033Y.M.CT.57766_0_350.png,0,350
SMIR.Body.033Y.M.CT.57766_10_0.png,10,0
SMIR.Body.033Y.M.CT.57766_10_10.png,10,10
SMIR.Body.033Y.M.CT.57766_10_20.png,10,20
SMIR.Body.033Y.M.CT.57766_10_30.png,10,30
SMIR.Body.033Y.M.CT.57766_10_40.png,10,40
SMIR.Body.033Y.M.CT.57766_10_50.png,10,50
SMIR.Body.033Y.M.CT.57766_10_60.png,10,60
SMIR.Body.033Y.M.CT.57766_10_70.png,10,70
SMIR.Body.033Y.M.CT.57766_10_80.png,10,80
SMIR.Body.033Y.M.CT.57766_10_90.png,10,90
SMIR.Body.033Y.M.CT.57766_10_100.png,10,100
SMIR.Body.033Y.M.CT.57766_10_110.png,10,110
SMIR.Body.033Y.M.CT.57766_10_120.png,10,120
SMIR.Body.033Y.M.CT.57766_10_130.png,10,130
SMIR.Body.033Y.M.CT.57766_10_140.png,10,140
SMIR.Body.033Y.M.CT.57766_10_150.png,10,150
SMIR.Body.033Y.M.CT.57766_10_160.png,10,160
SMIR.Body.033Y.M.CT.57766_10_170.png,10,170
SMIR.Body.033Y.M.CT.57766_10_180.png,10,180
SMIR.Body.033Y.M.CT.57766_10_190.png,10,190
SMIR.Body.033Y.M.CT.57766_10_200.png,10,200
SMIR.Body.033Y.M.CT.57766_10_210.png,10,210
SMIR.Body.033Y.M.CT.57766_10_220.png,10,220
SMIR.Body.033Y.M.CT.57766_10_230.png,10,230
SMIR.Body.033Y.M.CT.57766_10_240.png,10,240
SMIR.Body.033Y.M.CT.57766_10_250.png,10,250
SMIR.Body.033Y.M.CT.57766_10_260.png,10,260
SMIR.Body.033Y.M.CT.57766_10_270.png,10,270
SMIR.Body.033Y.M.CT.57766_10_280.png,10,280
SMIR.Body.033Y.M.CT.57766_10_290.png,10,290
SMIR.Body.033Y.M.CT.57766_10_300.png,10,300
SMIR.Body.033Y.M.CT.57766_10_310.png,10,310
SMIR.Body.033Y.M.CT.57766_10_320.png,10,320
SMIR.Body.033Y.M.CT.57766_10_330.png,10,330
SMIR.Body.033Y.M.CT.57766_10_340.png,10,340
SMIR.Body.033Y.M.CT.57766_10_350.png,10,350
SMIR.Body.033Y.M.CT.57766_20_0.png,20,0
SMIR.Body.033Y.M.CT.57766_20_10.png,20,10
SMIR.Body.033Y.M.CT.57766_20_20.png,20,20
SMIR.Body.033Y.M.CT.57766_20_30.png,20,30
SMIR.Body.033Y.M.CT.57766_20_40.png,20,40
SMIR.Body.033Y.M.CT.57766_20_50.png,20,50
SMIR.Body.033Y.M.CT.57766_20_60.png,20,60
SMIR.Body.033Y.M.CT.57766_20_70.png,20,70
SMIR.Body.033Y.M.CT.57766_20_80.png,20,80
SMIR.Body.033Y.M.CT.57766_20_90.png,20,90
SMIR.Body.033Y.M.CT.57766_20_100.png,20,100
SMIR.Body.033Y.M.CT.57766_20_110.png,20,110
SMIR.Body.033Y.M.CT.57766_20_120.png,20,120
SMIR.Body.033Y.M.CT.57766_20_130.png,20,130
SMIR.Body.033Y.M.CT.57766_20_140.png,20,140
SMIR.Body.033Y.M.CT.57766_20_150.png,20,150
SMIR.Body.033Y.M.CT.57766_20_160.png,20,160
SMIR.Body.033Y.M.CT.57766_20_170.png,20,170
SMIR.Body.033Y.M.CT.57766_20_180.png,20,180
SMIR.Body.033Y.M.CT.57766_20_190.png,20,190
SMIR.Body.033Y.M.CT.57766_20_200.png,20,200
SMIR.Body.033Y.M.CT.57766_20_210.png,20,210
SMIR.Body.033Y.M.CT.57766_20_220.png,20,220
SMIR.Body.033Y.M.CT.57766_20_230.png,20,230
SMIR.Body.033Y.M.CT.57766_20_240.png,20,240
SMIR.Body.033Y.M.CT.57766_20_250.png,20,250
SMIR.Body.033Y.M.CT.57766_20_260.png,20,260
SMIR.Body.033Y.M.CT.57766_20_270.png,20,270
SMIR.Body.033Y.M.CT.57766_20_280.png,20,280
SMIR.Body.033Y.M.CT.57766_20_290.png,20,290
SMIR.Body.033Y.M.CT.57766_20_300.png,20,300
SMIR.Body.033Y.M.CT.57766_20_310.png,20,310
SMIR.Body.033Y.M.CT.57766_20_320.png,20,320
SMIR.Body.033Y.M.CT.57766_20_330.png,20,330
SMIR.Body.033Y.M.CT.57766_20_340.png,20,340
SMIR.Body.033Y.M.CT.57766_20_350.png,20,350
SMIR.Body.033Y.M.CT.57766_30_0.png,30,0
SMIR.Body.033Y.M.CT.57766_30_10.png,30,10
SMIR.Body.033Y.M.CT.57766_30_20.png,30,20
SMIR.Body.033Y.M.CT.57766_30_30.png,30,30
SMIR.Body.033Y.M.CT.57766_30_40.png,30,40
SMIR.Body.033Y.M.CT.57766_30_50.png,30,50
SMIR.Body.033Y.M.CT.57766_30_60.png,30,60
SMIR.Body.033Y.M.CT.57766_30_70.png,30,70
SMIR.Body.033Y.M.CT.57766_30_80.png,30,80
SMIR.Body.033Y.M.CT.57766_30_90.png,30,90
SMIR.Body.033Y.M.CT.57766_30_100.png,30,100
SMIR.Body.033Y.M.CT.57766_30_110.png,30,110
SMIR.Body.033Y.M.CT.57766_30_120.png,30,120
SMIR.Body.033Y.M.CT.57766_30_130.png,30,130
SMIR.Body.033Y.M.CT.57766_30_140.png,30,140
SMIR.Body.033Y.M.CT.57766_30_150.png,30,150
SMIR.Body.033Y.M.CT.57766_30_160.png,30,160
SMIR.Body.033Y.M.CT.57766_30_170.png,30,170
SMIR.Body.033Y.M.CT.57766_30_180.png,30,180
SMIR.Body.033Y.M.CT.57766_30_190.png,30,190
SMIR.Body.033Y.M.CT.57766_30_200.png,30,200
SMIR.Body.033Y.M.CT.57766_30_210.png,30,210
SMIR.Body.033Y.M.CT.57766_30_220.png,30,220
SMIR.Body.033Y.M.CT.57766_30_230.png,30,230
SMIR.Body.033Y.M.CT.57766_30_240.png,30,240
SMIR.Body.033Y.M.CT.57766_30_250.png,30,250
SMIR.Body.033Y.M.CT.57766_30_260.png,30,260
SMIR.Body.033Y.M.CT.57766_30_270.png,30,270
SMIR.Body.033Y.M.CT.57766_30_280.png,30,280
SMIR.Body.033Y.M.CT.57766_30_290.png,30,290
SMIR.Body.033Y.M.CT.57766_30_300.png,30,300
SMIR.Body.033Y.M.CT.57766_30_310.png,30,310
SMIR.Body.033Y.M.CT.57766_30_320.png,30,320
SMIR.Body.033Y.M.CT.57766_30_330.png,30,330
SMIR.Body.033Y.M.CT.57766_30_340.png,30,340
SMIR.Body.033Y.M.CT.57766_30_350.png,30,350
SMIR.Body.033Y.M.CT.57766_40_0.png,40,0
SMIR.Body.033Y.M.CT.57766_40_10.png,40,10
SMIR.Body.033Y.M.CT.57766_40_20.png,40,20
SMIR.Body.033Y.M.CT.57766_40_30.png,40,30
SMIR.Body.033Y.M.CT.57766_40_40.png,40,40
SMIR.Body.033Y.M.CT.57766_40_50.png,40,50
SMIR.Body.033Y.M.CT.57766_40_60.png,40,60
SMIR.Body.033Y.M.CT.57766_40_70.png,40,70
SMIR.Body.033Y.M.CT.57766_40_80.png,40,80
SMIR.Body.033Y.M.CT.57766_40_90.png,40,90
SMIR.Body.033Y.M.CT.57766_40_100.png,40,100
SMIR.Body.033Y.M.CT.57766_40_110.png,40,110
SMIR.Body.033Y.M.CT.57766_40_120.png,40,120
SMIR.Body.033Y.M.CT.57766_40_130.png,40,130
SMIR.Body.033Y.M.CT.57766_40_140.png,40,140
SMIR.Body.033Y.M.CT.57766_40_150.png,40,150
SMIR.Body.033Y.M.CT.57766_40_160.png,40,160
SMIR.Body.033Y.M.CT.57766_40_170.png,40,170
SMIR.Body.033Y.M.CT.57766_40_180.png,40,180
SMIR.Body.033Y.M.CT.57766_40_190.png,40,190
SMIR.Body.033Y.M.CT.57766_40_200.png,40,200
SMIR.Body.033Y.M.CT.57766_40_210.png,40,210
SMIR.Body.033Y.M.CT.57766_40_220.png,40,220
SMIR.Body.033Y.M.CT.57766_40_230.png,40,230
SMIR.Body.033Y.M.CT.57766_40_240.png,40,240
SMIR.Body.033Y.M.CT.57766_40_250.png,40,250
SMIR.Body.033Y.M.CT.57766_40_260.png,40,260
SMIR.Body.033Y.M.CT.57766_40_270.png,40,270
SMIR.Body.033Y.M.CT.57766_40_280.png,40,280
SMIR.Body.033Y.M.CT.57766_40_290.png,40,290
SMIR.Body.033Y.M.CT.57766_40_300.png,40,300
SMIR.Body.033Y.M.CT.57766_40_310.png,40,310
SMIR.Body.033Y.M.CT.57766_40_320.png,40,320
SMIR.Body.033Y.M.CT.57766_40_330.png,40,330
SMIR.Body.033Y.M.CT.57766_40_340.png,40,340
SMIR.Body.033Y.M.CT.57766_40_350.png,40,350
SMIR.Body.033Y.M.CT.57766_50_0.png,50,0
SMIR.Body.033Y.M.CT.57766_50_10.png,50,10
SMIR.Body.033Y.M.CT.57766_50_20.png,50,20
SMIR.Body.033Y.M.CT.57766_50_30.png,50,30
SMIR.Body.033Y.M.CT.57766_50_40.png,50,40
SMIR.Body.033Y.M.CT.57766_50_50.png,50,50
SMIR.Body.033Y.M.CT.57766_50_60.png,50,60
SMIR.Body.033Y.M.CT.57766_50_70.png,50,70
SMIR.Body.033Y.M.CT.57766_50_80.png,50,80
SMIR.Body.033Y.M.CT.57766_50_90.png,50,90
SMIR.Body.033Y.M.CT.57766_50_100.png,50,100
SMIR.Body.033Y.M.CT.57766_50_110.png,50,110
SMIR.Body.033Y.M.CT.57766_50_120.png,50,120
SMIR.Body.033Y.M.CT.57766_50_130.png,50,130
SMIR.Body.033Y.M.CT.57766_50_140.png,50,140
SMIR.Body.033Y.M.CT.57766_50_150.png,50,150
SMIR.Body.033Y.M.CT.57766_50_160.png,50,160
SMIR.Body.033Y.M.CT.57766_50_170.png,50,170
SMIR.Body.033Y.M.CT.57766_50_180.png,50,180
SMIR.Body.033Y.M.CT.57766_50_190.png,50,190
SMIR.Body.033Y.M.CT.57766_50_200.png,50,200
SMIR.Body.033Y.M.CT.57766_50_210.png,50,210
SMIR.Body.033Y.M.CT.57766_50_220.png,50,220
SMIR.Body.033Y.M.CT.57766_50_230.png,50,230
SMIR.Body.033Y.M.CT.57766_50_240.png,50,240
SMIR.Body.033Y.M.CT.57766_50_250.png,50,250
SMIR.Body.033Y.M.CT.57766_50_260.png,50,260
SMIR.Body.033Y.M.CT.57766_50_270.png,50,270
SMIR.Body.033Y.M.CT.57766_50_280.png,50,280
SMIR.Body.033Y.M.CT.57766_50_290.png,50,290
SMIR.Body.033Y.M.CT.57766_50_300.png,50,300
SMIR.Body.033Y.M.CT.57766_50_310.png,50,310
SMIR.Body.033Y.M.CT.57766_50_320.png,50,320
SMIR.Body.033Y.M.CT.57766_50_330.png,50,330
SMIR.Body.033Y.M.CT.57766_50_340.png,50,340
SMIR.Body.033Y.M.CT.57766_50_350.png,50,350
SMIR.Body.033Y.M.CT.57766_60_0.png,60,0
SMIR.Body.033Y.M.CT.57766_60_10.png,60,10
SMIR.Body.033Y.M.CT.57766_60_20.png,60,20
SMIR.Body.033Y.M.CT.57766_60_30.png,60,30
SMIR.Body.033Y.M.CT.57766_60_40.png,60,40
SMIR.Body.033Y.M.CT.57766_60_50.png,60,50
SMIR.Body.033Y.M.CT.57766_60_60.png,60,60
SMIR.Body.033Y.M.CT.57766_60_70.png,60,70
SMIR.Body.033Y.M.CT.57766_60_80.png,60,80
SMIR.Body.033Y.M.CT.57766_60_90.png,60,90
SMIR.Body.033Y.M.CT.57766_60_100.png,60,100
SMIR.Body.033Y.M.CT.57766_60_110.png,60,110
SMIR.Body.033Y.M.CT.57766_60_120.png,60,120
SMIR.Body.033Y.M.CT.57766_60_130.png,60,130
SMIR.Body.033Y.M.CT.57766_60_140.png,60,140
SMIR.Body.033Y.M.CT.57766_60_150.png,60,150
SMIR.Body.033Y.M.CT.57766_60_160.png,60,160
SMIR.Body.033Y.M.CT.57766_60_170.png,60,170
SMIR.Body.033Y.M.CT.57766_60_180.png,60,180
SMIR.Body.033Y.M.CT.57766_60_190.png,60,190
SMIR.Body.033Y.M.CT.57766_60_200.png,60,200
SMIR.Body.033Y.M.CT.57766_60_210.png,60,210
SMIR.Body.033Y.M.CT.57766_60_220.png,60,220
SMIR.Body.033Y.M.CT.57766_60_230.png,60,230
SMIR.Body.033Y.M.CT.57766_60_240.png,60,240
SMIR.Body.033Y.M.CT.57766_60_250.png,60,250
SMIR.Body.033Y.M.CT.57766_60_260.png,60,260
SMIR.Body.033Y.M.CT.57766_60_270.png,60,270
SMIR.Body.033Y.M.CT.57766_60_280.png,60,280
SMIR.Body.033Y.M.CT.57766_60_290.png,60,290
SMIR.Body.033Y.M.CT.57766_60_300.png,60,300
SMIR.Body.033Y.M.CT.57766_60_310.png,60,310
SMIR.Body.033Y.M.CT.57766_60_320.png,60,320
SMIR.Body.033Y.M.CT.57766_60_330.png,60,330
SMIR.Body.033Y.M.CT.57766_60_340.png,60,340
SMIR.Body.033Y.M.CT.57766_60_350.png,60,350
SMIR.Body.033Y.M.CT.57766_70_0.png,70,0
SMIR.Body.033Y.M.CT.57766_70_10.png,70,10
SMIR.Body.033Y.M.CT.57766_70_20.png,70,20
SMIR.Body.033Y.M.CT.57766_70_30.png,70,30
SMIR.Body.033Y.M.CT.57766_70_40.png,70,40
SMIR.Body.033Y.M.CT.57766_70_50.png,70,50
SMIR.Body.033Y.M.CT.57766_70_60.png,70,60
SMIR.Body.033Y.M.CT.57766_70_70.png,70,70
SMIR.Body.033Y.M.CT.57766_70_80.png,70,80
SMIR.Body.033Y.M.CT.57766_70_90.png,70,90
SMIR.Body.033Y.M.CT.57766_70_100.png,70,100
SMIR.Body.033Y.M.CT.57766_70_110.png,70,110
SMIR.Body.033Y.M.CT.57766_70_120.png,70,120
SMIR.Body.033Y.M.CT.57766_70_130.png,70,130
SMIR.Body.033Y.M.CT.57766_70_140.png,70,140
SMIR.Body.033Y.M.CT.57766_70_150.png,70,150
SMIR.Body.033Y.M.CT.57766_70_160.png,70,160
SMIR.Body.033Y.M.CT.57766_70_170.png,70,170
SMIR.Body.033Y.M.CT.57766_70_180.png,70,180
SMIR.Body.033Y.M.CT.57766_70_190.png,70,190
SMIR.Body.033Y.M.CT.57766_70_200.png,70,200
SMIR.Body.033Y.M.CT.57766_70_210.png,70,210
SMIR.Body.033Y.M.CT.57766_70_220.png,70,220
SMIR.Body.033Y.M.CT.57766_70_230.png,70,230
SMIR.Body.033Y.M.CT.57766_70_240.png,70,240
SMIR.Body.033Y.M.CT.57766_70_250.png,70,250
SMIR.Body.033Y.M.CT.57766_70_260.png,70,260
SMIR.Body.033Y.M.CT.57766_70_270.png,70,270
SMIR.Body.033Y.M.CT.57766_70_280.png,70,280
SMIR.Body.033Y.M.CT.57766_70_290.png,70,290
SMIR.Body.033Y.M.CT.57766_70_300.png,70,300
